t,lambda_final,rho_final,c_final,cov_trace_final,m_train
6356,0.6376783893785003,0.8607079764250578,0.9989355121666326,0.0005325274014657946,0
6357,0.6117430969591641,1.0,0.9989370926759971,0.0005317363052964898,1
6358,0.6117471723118098,1.0,0.9989127792974066,0.0005439060778768769,1
6359,0.620215659271455,0.951229424500714,0.998932379013057,0.0005340956500920042,0
6360,0.6117457299023672,1.0,0.9989213845487184,0.0005395987877786453,1
6361,0.620216991390904,0.951229424500714,0.9989246129093563,0.0005379828671110724,0
6362,0.6288716485765223,0.9048374180359595,0.9989206418923386,0.0005399705170595001,0
6363,0.6376817867331379,0.8607079764250578,0.9989163994393986,0.0005420940400758007,0
6364,0.6466216808080519,0.8187307530779818,0.9989058668987304,0.0005473660509276513,0
6365,0.6556588664205106,0.7788007830714049,0.9989214740492249,0.0005395539892069489,0
6366,0.6647768783390109,0.7408182206817179,0.9989097290375912,0.0005454328700731776,0
6367,0.6117502089030163,1.0,0.9988946637013589,0.0005529738166680684,1
6368,0.6202193549512,0.951229424500714,0.9989108338355374,0.0005448798684840246,0
6369,0.6117479566612356,1.0,0.9989081000042184,0.0005462482764376656,1
6370,0.6117483815508178,1.0,0.998905565200081,0.0005475170655051921,1
6371,0.6117520712585265,1.0,0.9988835535655768,0.0005585350624991442,1
6372,0.6117480896153804,1.0,0.9989073068260126,0.0005466452992071947,1
6373,0.6202172118235979,0.951229424500714,0.9989233278203149,0.0005386261037734631,0
6374,0.6288728613793808,0.9048374180359595,0.9989137081296564,0.0005434411564957402,0
6375,0.6376828799845145,0.8607079764250578,0.998910249161658,0.0005451725242600223,0
6376,0.6117456444592213,1.0,0.9989218942963309,0.0005393436388298254,1
6377,0.6117466370829536,1.0,0.9989159723991603,0.0005423077918621486,1
6378,0.6117458470888111,1.0,0.9989206854235263,0.0005399487279478882,1
6379,0.620219121545734,0.951229424500714,0.9989121945296805,0.000544198780057352,0
6380,0.6288755225586787,0.9048374180359595,0.9988984940260253,0.0005510565387699278,0
6381,0.6117483842891859,1.0,0.9989055488635692,0.0005475252427105813,1
6382,0.6202191484524374,0.951229424500714,0.9989120376703495,0.0005442772951381542,0
6383,0.6288784254426414,0.9048374180359595,0.998881898442218,0.0005593635498258908,0
6384,0.6117446409143149,1.0,0.9989278814016451,0.000536346864303979,1
6385,0.6202202830599755,0.951229424500714,0.9989054232249955,0.0005475881308293451,0
6386,0.6288710495651415,0.9048374180359595,0.9989240665478186,0.0005382563420460312,0
6387,0.6376786700888023,0.8607079764250578,0.99893393293787,0.0005333178579025079,0
6388,0.6117499944927324,1.0,0.9988959428070343,0.0005523335565370623,1
6389,0.6202190802924199,0.951229424500714,0.9989124350262204,0.0005440784008527308,0
6390,0.6117407845831572,1.0,0.9989508886061021,0.0005248310482277368,1
6391,0.6202174918230583,0.951229424500714,0.9989216954694924,0.0005394431595528313,0
6392,0.6117433868438642,1.0,0.9989353632070513,0.0005326019606292954,1
6393,0.6202163275720892,0.951229424500714,0.9989284828862031,0.0005360457993382286,0
6394,0.6288727555277706,0.9048374180359595,0.9989143132954401,0.0005431382446448827,0
6395,0.637680424521148,0.8607079764250578,0.9989240628706704,0.0005382581826004725,0
6396,0.6466246024809695,0.8187307530779818,0.9988896414501868,0.0005554877272835458,0
6397,0.6556606726150884,0.7788007830714049,0.9989115412761754,0.0005445257626101404,0
6398,0.6647827360811474,0.7408182206817179,0.998877738366929,0.0005614459201032702,0
6399,0.6739422800117203,0.7046880897187134,0.9989143600939888,0.0005431148199391883,0
6400,0.6831328934917038,0.6703200460356393,0.9989218544468925,0.0005393635850535434,0
6401,0.6117477861062641,1.0,0.9989091175029231,0.0005457389712340775,1
6402,0.6202204569792473,0.951229424500714,0.9989044093296877,0.000548095634242005,0
6403,0.6117466955596497,1.0,0.9989156235344893,0.0005424824135228052,1
6404,0.620219498148254,0.951229424500714,0.9989099990346607,0.0005452977242111106,0
6405,0.6288707485920322,0.9048374180359595,0.9989257872710637,0.0005373950544763775,0
6406,0.6117490497781982,1.0,0.9989015787120243,0.0005495124973809865,1
6407,0.6117430732074078,1.0,0.9989372343805527,0.0005316653776341542,1
6408,0.6117481326350348,1.0,0.9989070501794411,0.0005467737628807888,1
6409,0.6117457000269868,1.0,0.9989215627830274,0.0005395095744052088,1
6410,0.6117477444684409,1.0,0.9989093659065368,0.0005456146338051317,1
6411,0.6117457610782233,1.0,0.9989211985559185,0.0005396918846028937,1
6412,0.6117456374280631,1.0,0.9989219362437289,0.0005393226424949552,1
6413,0.6117448903533931,1.0,0.99892639325392,0.0005370917373130072,1
6414,0.611747825161416,1.0,0.9989088845071358,0.0005458555963656598,1
6415,0.6117473765525079,1.0,0.9989115608295187,0.00054451597528547,1
6416,0.6202166652643395,0.951229424500714,0.9989265141818916,0.0005370312083465469,0
6417,0.6288735441973397,0.9048374180359595,0.9989098043930936,0.0005453951511996483,0
6418,0.6117460614163659,1.0,0.9989194067639314,0.0005405887489384964,1
6419,0.6117490652239498,1.0,0.9989014865665701,0.0005495586207731765,1
6420,0.6117431385008849,1.0,0.998936844835404,0.0005318603574643206,1
6421,0.6202193805514211,0.951229424500714,0.9989106845929588,0.000544954571142489,0
6422,0.611744754621971,1.0,0.9989272030240078,0.0005366864172788739,1
6423,0.6202166531667481,0.951229424500714,0.998926584709267,0.0005369959067643847,0
6424,0.628869450496181,0.9048374180359595,0.9989332087897796,0.0005336803184862105,0
6425,0.637679100144505,0.8607079764250578,0.9989315135233446,0.0005345288576371108,0
6426,0.6117446221759802,1.0,0.9989279931942471,0.0005362909080143661,1
6427,0.6202211904549038,0.951229424500714,0.9989001334106823,0.0005502359432231291,0
6428,0.6117424428349526,1.0,0.9989409952354923,0.0005297829531281115,1
6429,0.6202175299014074,0.951229424500714,0.9989214734792705,0.0005395542744918251,0
6430,0.6117459028729533,1.0,0.9989203526199377,0.0005401153095638859,1
6431,0.620216713125904,0.951229424500714,0.9989262351553014,0.0005371708715876272,0
6432,0.6117498756642518,1.0,0.9988966517021856,0.0005519787173244104,1
6433,0.6202138645903553,0.951229424500714,0.9989428419342333,0.0005288586257439179,0
6434,0.6288729964325981,0.9048374180359595,0.9989129360156599,0.0005438276334699769,0
6435,0.6376842539580725,0.8607079764250578,0.9989025197012072,0.0005490414856418458,0
6436,0.6466173150286555,0.8187307530779818,0.9989301127644915,0.0005352299867016348,0
6437,0.6117497999749713,1.0,0.9988971032421722,0.0005517526980040945,1
6438,0.6202141365231476,0.951229424500714,0.9989412565665646,0.0005296521490869055,0
6439,0.6117490670845089,1.0,0.9989014754669449,0.0005495641766890863,1
6440,0.6202199786584623,0.951229424500714,0.9989071977947523,0.0005466998744743202,0
6441,0.6288727208256443,0.9048374180359595,0.9989145116915804,0.0005430389387695077,0
6442,0.6376839711342079,0.8607079764250578,0.9989041107559995,0.0005482450848450901,0
6443,0.6466176346572666,0.8187307530779818,0.9989283376451767,0.0005361184977542593,0
6444,0.6556605956798467,0.7788007830714049,0.9989119643624037,0.0005443139890339994,0
6445,0.6647752048815269,0.7408182206817179,0.9989188684379628,0.0005408582031657028,0
6446,0.6739408034681972,0.7046880897187134,0.9989223908188587,0.0005390951096869458,0
6447,0.6117525863567729,1.0,0.9988804807094261,0.0005600732101972611,1
6448,0.6117417715603337,1.0,0.998945000139497,0.0005277783822897174,1
6449,0.611750964682716,1.0,0.9988901549721653,0.0005552306809466647,1
6450,0.620218047920382,0.951229424500714,0.9989184535247896,0.0005410658843261209,0
6451,0.6288735535939418,0.9048374180359595,0.998909750671951,0.0005454220410869385,0
6452,0.6376846242466151,0.8607079764250578,0.998900436609798,0.0005500841767654686,0
6453,0.6466217212739899,0.8187307530779818,0.9989056421697948,0.0005474785384844529,0
6454,0.6556628625785471,0.7788007830714049,0.9988994982044734,0.0005505538961343341,0
6455,0.6647751788706516,0.7408182206817179,0.9989190104941731,0.000540787098191811,0
6456,0.6739448081000367,0.7046880897187134,0.9989006103143913,0.0005499972288716253,0
6457,0.6117461583877903,1.0,0.9989188282416339,0.0005408783230828555,1
6458,0.6202254665801646,0.951229424500714,0.9988752055427048,0.0005627137566652581,0
6459,0.6117481608063245,1.0,0.9989068821152683,0.0005468578869175739,1
6460,0.6117502626686198,1.0,0.9988943429527241,0.0005531343684749865,1
6461,0.6117432178736654,1.0,0.9989363712925192,0.0005320973809556065,1
6462,0.6117425336646444,1.0,0.9989404533366243,0.0005300541898765876,1
6463,0.6202148774920686,0.951229424500714,0.9989369367373453,0.0005318143575908181,0
6464,0.6288674852234893,0.9048374180359595,0.9989444448573819,0.0005280563166451595,0
6465,0.6376827349367443,0.8607079764250578,0.9989110651505686,0.0005447640848742452,0
6466,0.6466148572032329,0.8187307530779818,0.9989437629026621,0.0005283976544222966,0
6467,0.6556616317903767,0.7788007830714049,0.9989062665477801,0.0005471660075686978,0
6468,0.6117468886698327,1.0,0.9989144714645314,0.0005430590741511116,1
6469,0.6202161354146863,0.951229424500714,0.9989296031427116,0.0005354850705675729,0
6470,0.6117489606806841,1.0,0.9989021102455504,0.0005492464384438639,1
6471,0.611747845020029,1.0,0.9989087660343681,0.0005459148974573185,1
6472,0.6202157688487157,0.951229424500714,0.9989317401869393,0.0005344154046296129,0
6473,0.6117478081035899,1.0,0.99890898627095,0.0005458046588824199,1
6474,0.6202191794506411,0.951229424500714,0.9989118569586425,0.0005443677494107154,0
6475,0.6117494171439605,1.0,0.9988993871040768,0.0005506095075361941,1
6476,0.620221757007494,0.951229424500714,0.9988968306154649,0.0005518891618819421,0
6477,0.6288731002161201,0.9048374180359595,0.9989123426744777,0.00054412462700016,0
6478,0.6117512206098092,1.0,0.9988886282035394,0.0005559949140232763,1
6479,0.6117506003618114,1.0,0.9988923283851613,0.0005541427682163608,1
6480,0.6117482426752512,1.0,0.9989063937021787,0.0005471023607608568,1
6481,0.6202176377193076,0.951229424500714,0.9989208449198508,0.0005398688936256472,0
6482,0.6117453018939026,1.0,0.9989239380200959,0.0005383206751296117,1
6483,0.6202133742251229,0.951229424500714,0.9989457007716817,0.0005274276963465943,0
6484,0.6288732368148056,0.9048374180359595,0.9989115617263233,0.00054451552639457,0
6485,0.63767733333585,0.8607079764250578,0.9989414533131165,0.0005295536715582398,0
6486,0.6117456581951515,1.0,0.9989218123487419,0.0005393846568477528,1
6487,0.620217634983408,0.951229424500714,0.9989208608696578,0.0005398609101067834,0
6488,0.6288678158944778,0.9048374180359595,0.9989425542977864,0.0005290025961875814,0
6489,0.6376814062987988,0.8607079764250578,0.9989185396510822,0.0005410227745563833,0
6490,0.6117464287693859,1.0,0.9989172151733938,0.000541685730800546,1
6491,0.6202190315166524,0.951229424500714,0.9989127193768962,0.0005439360707418554,0
6492,0.6117454085731105,1.0,0.9989233015777867,0.0005386392391802345,1
6493,0.6117491700926853,1.0,0.9989008609465043,0.0005498717749080379,1
6494,0.6117418947795716,1.0,0.9989442649971036,0.0005281463418188928,1
6495,0.6202223142391983,0.951229424500714,0.9988935821727999,0.0005535151796284678,0
6496,0.6117423807783247,1.0,0.9989413654716864,0.000529597638816583,1
6497,0.6202186832875526,0.951229424500714,0.9989147494698752,0.0005429199204432036,0
6498,0.6288690435988546,0.9048374180359595,0.998935535132705,0.0005325159061931105,0
6499,0.6376824980960483,0.8607079764250578,0.9989123975367851,0.0005440971659790542,0
6500,0.6466181146341943,0.8187307530779818,0.9989256720077397,0.0005374527481169502,0
6501,0.611746375352422,1.0,0.9989175338530882,0.0005415262182610144,1
6502,0.6117473864630565,1.0,0.9989115017048009,0.0005445455698571343,1
6503,0.6117467206582211,1.0,0.9989154737996,0.0005425573622457021,1
6504,0.6117495048486448,1.0,0.9988988638819607,0.0005508714069126011,1
6505,0.6202180626788848,0.951229424500714,0.9989183674856486,0.0005411089504765336,0
6506,0.6117455002868417,1.0,0.9989227544191775,0.0005389131134397899,1
