t,lambda_final,rho_final,c_final,cov_trace_final,m_train
2094,0.6117486261700247,1.0,0.998904105856415,0.0005482475373250042,1
2095,0.6117494368253895,1.0,0.9988992696900281,0.0005506682792488929,1
2096,0.6117519426701424,1.0,0.9988843206711677,0.0005581510811563639,1
2097,0.6117528359002674,1.0,0.9988789920446053,0.0005608183773913666,1
2098,0.6202229916871681,0.951229424500714,0.998889632936654,0.0005554919887817154,0
2099,0.6288742734816606,0.9048374180359595,0.9989056350266702,0.0005474821139596273,0
2100,0.6117492482183723,1.0,0.9989003948690103,0.0005501050701333012,1
2101,0.6117548725973505,1.0,0.9988668421454847,0.0005669001816493476,1
2102,0.6202250598539218,0.951229424500714,0.9988775765338022,0.0005615269275848061,0
2103,0.6117542495568943,1.0,0.9988705588645176,0.0005650397173906316,1
2104,0.6202210961552475,0.951229424500714,0.9989006831448379,0.0005499607735710609,0
2105,0.6117498341596588,1.0,0.9988968993063426,0.0005518547785135444,1
2106,0.6202188847889563,0.951229424500714,0.998913574763813,0.0005435079119377939,0
2107,0.6117531763152949,1.0,0.9988769612862429,0.000561834897131406,1
2108,0.6117519540129449,1.0,0.9988842530046221,0.0005581849522195538,1
2109,0.6202219141619931,0.951229424500714,0.9988959144647408,0.0005523477433470716,0
2110,0.6288730023417877,0.9048374180359595,0.9989129022321965,0.0005438445435843118,0
2111,0.637687022201646,0.8607079764250578,0.9988869468342969,0.0005568365347055654,0
2112,0.6117432714958635,1.0,0.998936051379381,0.000532257507865881,1
2113,0.6202193804120424,0.951229424500714,0.9989106854055005,0.0005449541644285838,0
2114,0.6288738252785613,0.9048374180359595,0.9989081974304705,0.0005461995100659652,0
2115,0.6376808641963914,0.8607079764250578,0.9989215893699795,0.000539496266577619,0
2116,0.611753597783655,1.0,0.9988744470098154,0.0005630934503313053,1
2117,0.6117500503154513,1.0,0.998895609785661,0.0005525002512920087,1
2118,0.6202232452634965,0.951229424500714,0.9988881546992556,0.0005562319296337924,0
2119,0.6288774261272008,0.9048374180359595,0.99888761141624,0.0005565038735750364,0
2120,0.6376861079525072,0.8607079764250578,0.9988920899454163,0.0005542621203059946,0
2121,0.6466228665585257,0.8187307530779818,0.998899281819657,0.0005506622077513844,0
2122,0.6117494049498172,1.0,0.9988994598510272,0.0005505730939850662,1
2123,0.61174541718056,1.0,0.9989232502262416,0.0005386649426283356,1
2124,0.611750572182833,1.0,0.9988924964915328,0.0005540586218311694,1
2125,0.6117454889175954,1.0,0.9989228222473931,0.000538879162759912,1
2126,0.6117499028100976,1.0,0.9988964897581272,0.0005520597787992389,1
2127,0.6117465656130706,1.0,0.9989163987798115,0.0005420943702270664,1
2128,0.6117493833089083,1.0,0.9988995889548379,0.0005505084709636811,1
2129,0.6117449726264501,1.0,0.9989259024155083,0.0005373374203461226,1
2130,0.611749646156635,1.0,0.998898020878071,0.0005512933736781661,1
2131,0.620221431915434,0.951229424500714,0.9988987257818469,0.0005509405330916164,0
2132,0.6288767292018803,0.9048374180359595,0.9988915956861616,0.0005545095240956594,0
2133,0.6376825994572701,0.8607079764250578,0.9989118273123109,0.0005443825887240216,0
2134,0.6117464132585072,1.0,0.998917307709564,0.0005416394125649437,1
2135,0.6202217504764074,0.951229424500714,0.9988968686892321,0.0005518701039745777,0
2136,0.6288761007403363,0.9048374180359595,0.9988951885722701,0.0005527110908810705,0
2137,0.6376920520869336,0.8607079764250578,0.9988586518111308,0.0005710000113701002,0
2138,0.6466211169529972,0.8187307530779818,0.9989089982930305,0.0005457986412769563,0
2139,0.655663571115138,0.7788007830714049,0.9988956018483541,0.000552504224333248,0
2140,0.6647764393620593,0.7408182206817179,0.9989121264520003,0.0005442328559665811,0
2141,0.6117492838475936,1.0,0.998900182314467,0.0005502114644079912,1
2142,0.6117520554955207,1.0,0.9988836476011607,0.000558487992157904,1
2143,0.6202232842431215,0.951229424500714,0.9988879274656268,0.0005563456729260537,0
2144,0.6288724491491102,0.9048374180359595,0.9989160649001473,0.000542261491179543,0
2145,0.637685409659466,0.8607079764250578,0.998896018217901,0.0005522958094301846,0
2146,0.6117485951559875,1.0,0.9989042908790714,0.000548154924511527,1
2147,0.6202181800123812,0.951229424500714,0.9989176834550328,0.0005414513362370547,0
2148,0.6288766046630699,0.9048374180359595,0.9988923076674932,0.000554153138537481,0
2149,0.6376895249265335,0.8607079764250578,0.9988728679230511,0.0005638838840125768,0
2150,0.6117486577160944,1.0,0.9989039176598263,0.0005483417388631019,1
2151,0.6117519017069731,1.0,0.9988845650408309,0.0005580287598684037,1
2152,0.611749043955377,1.0,0.9989016134495096,0.0005494951095395359,1
2153,0.6117456781899631,1.0,0.9989216930611253,0.000539444365036264,1
2154,0.6202208145709951,0.951229424500714,0.9989023246855318,0.0005491391006196015,0
2155,0.6288716897493836,0.9048374180359595,0.9989204065002925,0.000540088340269919,0
2156,0.6376892213821137,0.8607079764250578,0.9988745754782197,0.0005630291437528559,0
2157,0.6466221042584177,0.8187307530779818,0.9989035152560765,0.0005485431615544404,0
2158,0.6117516283596384,1.0,0.9988861957225157,0.000557212509217002,1
2159,0.6202187054901337,0.951229424500714,0.9989146200339226,0.0005429847087352367,0
2160,0.6117440540884177,1.0,0.9989313824043679,0.000534594487254146,1
2161,0.620218378487759,0.951229424500714,0.9989165263851357,0.0005420304983574176,0
2162,0.628880001755791,0.9048374180359595,0.9988728869272133,0.0005638743712093333,0
2163,0.6376845459532626,0.8607079764250578,0.9989008770556079,0.0005498637114934932,0
2164,0.6117529814527481,1.0,0.9988781237451728,0.0005612530145279834,1
2165,0.6117458269271692,1.0,0.9989208057062582,0.0005398885216039903,1
2166,0.6202174002125497,0.951229424500714,0.9989222295432781,0.0005391758344734715,0
2167,0.6288769429738787,0.9048374180359595,0.9988903735653477,0.0005551212629303829,0
2168,0.6376862968781271,0.8607079764250578,0.9988910271410072,0.0005547941121924564,0
2169,0.6466265313687153,0.8187307530779818,0.9988789295902096,0.0005608496396353923,0
2170,0.6556661087192159,0.7788007830714049,0.9988816473028687,0.0005594892600731585,0
2171,0.6117480876261429,1.0,0.9989073186934045,0.0005466393590204363,1
2172,0.6117486563119515,1.0,0.9989039260366188,0.0005483375458710028,1
2173,0.6202185845240117,0.951229424500714,0.9989153252389413,0.000542631723226981,0
2174,0.6288794194843583,0.9048374180359595,0.9988762156614299,0.0005622081288307217,0
2175,0.6117498207960321,1.0,0.9988969790298166,0.0005518148727580998,1
2176,0.620222155991977,0.951229424500714,0.9988945046906108,0.0005530534100258846,0
2177,0.611752002505967,1.0,0.9988839637150557,0.0005583297585909814,1
2178,0.61175044661909,1.0,0.9988932455633941,0.0005536836707812937,1
2179,0.6117558694761762,1.0,0.9988608953540453,0.0005698769593792715,1
2180,0.6202241721494843,0.951229424500714,0.9988827513920432,0.0005589365977195798,0
2181,0.6117489974867033,1.0,0.9989018906699769,0.0005493563469100792,1
2182,0.6202218544933363,0.951229424500714,0.9988962623100861,0.000552173628467002,0
2183,0.6288717250771041,0.9048374180359595,0.9989202045259403,0.000540189436599131,0
2184,0.6376842775604616,0.8607079764250578,0.9989023869236835,0.0005491079473485337,0
2185,0.6117529956145333,1.0,0.9988780392625095,0.0005612953033042216,1
2186,0.6202195574746128,0.951229424500714,0.9989096531780022,0.00054547084126807,0
2187,0.6117465296611353,1.0,0.9989166132647993,0.0005419870114105638,1
2188,0.6117466358683783,1.0,0.9989159796451675,0.0005423041649268042,1
2189,0.6202196524364147,0.951229424500714,0.9989090995766838,0.0005457479441421877,0
2190,0.628875513520382,0.9048374180359595,0.9988985456979167,0.0005510306743350543,0
2191,0.637685894994548,0.8607079764250578,0.9988932879459231,0.0005536624560377132,0
2192,0.6466264940927615,0.8187307530779818,0.9988791365966688,0.0005607460202519182,0
2193,0.6556603387475821,0.7788007830714049,0.9989133772990079,0.0005436067517321843,0
2194,0.664777867284201,0.7408182206817179,0.9989043280679788,0.0005481363096617251,0
2195,0.6117515055134262,1.0,0.9988869285755491,0.0005568456742523817,1
2196,0.6202156443347154,0.951229424500714,0.998932466093025,0.0005340520635760111,0
2197,0.6117505386283612,1.0,0.9988926966663583,0.000553958423458399,1
2198,0.6202212463717015,0.951229424500714,0.9988998074354288,0.0005503991103385057,0
2199,0.611748445711811,1.0,0.9989051824295868,0.0005477086604771962,1
2200,0.6202222401805277,0.951229424500714,0.9988940139049857,0.000553299074479603,0
2201,0.6288721712626095,0.9048374180359595,0.9989176536152543,0.0005414662722920409,0
2202,0.6376878389809135,0.8607079764250578,0.998882352069097,0.0005591364825535992,0
2203,0.6466268754663203,0.8187307530779818,0.9988770186978827,0.0005618061590383924,0
2204,0.6556647344271581,0.7788007830714049,0.9988892046478216,0.0005557063712871036,0
2205,0.6647763394709181,0.7408182206817179,0.9989126719951137,0.000543959787420366,0
2206,0.6117471339511155,1.0,0.9989130081515243,0.0005437915262882847,1
2207,0.6117469640218025,1.0,0.998914021925129,0.0005432840881620516,1
2208,0.6202191629998292,0.951229424500714,0.9989119528627199,0.0005443197451387254,0
2209,0.6288759047146464,0.9048374180359595,0.9988963092458222,0.0005521501346685256,0
2210,0.6376878944009221,0.8607079764250578,0.9988820403066291,0.0005592925382272012,0
2211,0.6466249680529204,0.8187307530779818,0.9988876112768738,0.0005565039433357426,0
2212,0.6556613416276895,0.7788007830714049,0.9989078622165752,0.0005463673002354507,0
2213,0.664780661631267,0.7408182206817179,0.9988890673533447,0.0005557750948681021,0
2214,0.6117485993866844,1.0,0.9989042656396978,0.0005481675580411582,1
2215,0.6202252736881191,0.951229424500714,0.9988763299966192,0.0005621508969230223,0
2216,0.6117541667808216,1.0,0.998871052662911,0.0005647925390816162,1
2217,0.6202238506075056,0.951229424500714,0.9988846258250815,0.0005579983338056901,0
2218,0.6117504907698117,1.0,0.9988929821746602,0.0005538155110804666,1
2219,0.6117494793647786,1.0,0.9988990159116813,0.0005507953082631143,1
2220,0.6117516460893134,1.0,0.9988860899541916,0.0005572654523501473,1
2221,0.6202191204731783,0.951229424500714,0.998912200782412,0.000544195650287015,0
2222,0.6288774751283799,0.9048374180359595,0.9988873312809753,0.0005566440972102345,0
2223,0.6376883748292006,0.8607079764250578,0.9988793376867956,0.0005606453623749211,0
2224,0.611745388955723,1.0,0.9989234186140004,0.0005385806580026505,1
2225,0.611747349387765,1.0,0.9989117228899749,0.0005444348567714215,1
2226,0.6202246501653144,0.951229424500714,0.9988799648019716,0.0005603314530990583,0
2227,0.6288791080349999,0.9048374180359595,0.9988779961639108,0.0005613168768086222,0
2228,0.611747643444941,1.0,0.9989099685945884,0.0005453129608554735,1
2229,0.6202225319970294,0.951229424500714,0.9988923127339946,0.0005541506024775656,0
2230,0.6288688582687603,0.9048374180359595,0.9989365947178058,0.0005319855493775088,0
2231,0.6117535431371797,1.0,0.9988747730037273,0.0005629302697335802,1
2232,0.6202252667972364,0.951229424500714,0.9988763701666865,0.0005621307892954466,0
2233,0.6288716412906528,0.9048374180359595,0.9989206835468656,0.0005399496672920783,0
2234,0.6376862736056501,0.8607079764250578,0.9988911580606588,0.0005547285796972064,0
2235,0.6466200498640972,0.8187307530779818,0.9989149244519885,0.000542832334341399,0
2236,0.6117566413206109,1.0,0.9988562910215661,0.0005721817563297719,1
2237,0.6202195504738085,0.951229424500714,0.998909693990793,0.0005454504125987273,0
2238,0.6288720050669303,0.9048374180359595,0.9989186037803053,0.0005409906752317621,0
2239,0.6117459946252738,1.0,0.9989198052335283,0.0005403892986551616,1
2240,0.6202310059078446,0.951229424500714,0.9988429150965425,0.0005788774215144082,0
2241,0.6288794694732698,0.9048374180359595,0.9988759298838107,0.0005623511784176445,0
2242,0.6376868423064304,0.8607079764250578,0.998887958832643,0.0005563299719575513,0
2243,0.6117514556332583,1.0,0.9988872261415864,0.0005566967254652409,1
2244,0.6202172339885927,0.951229424500714,0.9989231986019004,0.0005386907826228624,0
2245,0.6288751015778299,0.9048374180359595,0.9989009007750173,0.0005498518387393492,0
2246,0.6117491619308482,1.0,0.998900909637917,0.0005498474024135289,1
2247,0.6202264002782022,0.951229424500714,0.9988697626251818,0.0005654382873785424,0
2248,0.6288820052560606,0.9048374180359595,0.998861433414944,0.0005696076221991196,0
2249,0.6376867044252649,0.8607079764250578,0.9988887344823565,0.0005559417154942384,0
2250,0.6466257038369227,0.8187307530779818,0.9988835251771827,0.0005585492725611948,0
2251,0.6117542361632075,1.0,0.9988706387641647,0.0005649997223966722,1
2252,0.6202237309285518,0.951229424500714,0.9988853234963395,0.0005576491087819532,0
2253,0.6288768183205824,0.9048374180359595,0.998891086200007,0.0005547645499096506,0
2254,0.6376874516707325,0.8607079764250578,0.998884530866523,0.0005580458661035295,0
2255,0.6117498429857381,1.0,0.9988968466525494,0.0005518811344841458,1
2256,0.6117508008622068,1.0,0.9988911322680046,0.0005547414903402934,1
2257,0.6117499070633305,1.0,0.9988964643846056,0.0005520724795756512,1
2258,0.6117542259279819,1.0,0.9988706998221096,0.000564969158907918,1
2259,0.6117488519730485,1.0,0.9989027587687389,0.0005489218205602699,1
2260,0.611747883026623,1.0,0.9989085392942008,0.0005460283914022903,1
2261,0.6117556745496914,1.0,0.9988620581663774,0.0005692948905143008,1
2262,0.6117457056344469,1.0,0.9989215293293318,0.0005395263193115948,1
2263,0.6117537436829401,1.0,0.9988735766474425,0.0005635291220790051,1
2264,0.6117531851239966,1.0,0.9988769087376914,0.0005618612009480736,1
2265,0.6117501154164767,1.0,0.9988952214129412,0.0005526946523843684,1
2266,0.6202271007693706,0.951229424500714,0.9988656791960757,0.0005674823163428183,0
2267,0.6288746573704864,0.9048374180359595,0.998903440318486,0.0005485806714801154,0
2268,0.6376871114243927,0.8607079764250578,0.9988864449133109,0.0005570877749053421,0
2269,0.6466212494831611,0.8187307530779818,0.9989082622797464,0.0005461670499890938,0
2270,0.6556637246693364,0.7788007830714049,0.9988947574315775,0.0005529268997019288,0
2271,0.664779317779574,0.7408182206817179,0.9988964064728062,0.0005521014674653049,0
2272,0.6739472322719167,0.7046880897187134,0.9988874259037197,0.0005565967331397268,0
2273,0.6831378404576901,0.6703200460356393,0.998894989051606,0.0005528109615613177,0
2274,0.6923338616431347,0.6376281516217733,0.9988845602370874,0.000558031164422253,0
2275,0.7015056536677382,0.6065306597126334,0.9988949939812716,0.0005528084940018767,0
2276,0.6117457328863692,1.0,0.9989213667463859,0.0005396076985562658,1
2277,0.6202172770164504,0.951229424500714,0.9989229477563628,0.0005388163406083951,0
2278,0.6288751081119787,0.9048374180359595,0.9989008634192058,0.0005498705371969046,0
2279,0.6117462817374475,1.0,0.9989180923500327,0.0005412466672623567,1
2280,0.6202230939094994,0.951229424500714,0.9988890370254776,0.0005557902756667159,0
2281,0.6117558108509966,1.0,0.9988612450758406,0.0005697018991002334,1
2282,0.620218676317499,0.951229424500714,0.9989147901036923,0.0005428995814622127,0
2283,0.6288799236132947,0.9048374180359595,0.9988733336520188,0.0005636507568178453,0
2284,0.6376891526361481,0.8607079764250578,0.9988749622014796,0.0005628355643012197,0
2285,0.6466200771571147,0.8187307530779818,0.9989147728776125,0.0005429082038593035,0
2286,0.6117516500352922,1.0,0.998886066414024,0.0005572772355595343,1
2287,0.6202191840145692,0.951229424500714,0.9989118303520964,0.0005443810671755651,0
2288,0.6117453989250103,1.0,0.9989233591377984,0.0005386104281544672,1
2289,0.6117489334196001,1.0,0.9989022728784559,0.0005491650326231369,1
2290,0.6202236282155087,0.951229424500714,0.9988859222649785,0.0005573493904632076,0
2291,0.6288757189525395,0.9048374180359595,0.9988973712443223,0.0005516185489945367,0
2292,0.637687477079041,0.8607079764250578,0.9988843879329448,0.0005581174127058027,0
2293,0.6466235304784985,0.8187307530779818,0.9988955947556083,0.0005525077746271185,0
2294,0.6556612269086891,0.7788007830714049,0.9989084930825524,0.0005460515224736903,0
2295,0.664778714406778,0.7408182206817179,0.9988997016661795,0.0005504520532133466,0
2296,0.6739483666695556,0.7046880897187134,0.9988812562870052,0.0005596849869348282,0
2297,0.6831386120843568,0.6703200460356393,0.9988907986585819,0.000554908480249259,0
